source_file,entity_type,entity_id,source_column,metadata_category,metadata_value
orders.csv,Order,10447,shipPostalCode,postal_code,RJ
orders.csv,Order,10448,shipCountry,country,Argentina
orders.csv,Order,10448,shipCity,city,Buenos Aires
orders.csv,Order,10448,shipPostalCode,postal_code,1010
orders.csv,Order,10449,shipCountry,country,67000
orders.csv,Order,10449,shipRegion,region,Strasbourg
orders.csv,Order,10449,shipCity,city,place Kléber
orders.csv,Order,10450,shipCountry,country,69004
orders.csv,Order,10450,shipRegion,region,Lyon
orders.csv,Order,10450,shipCity,city,rue du Commerce
orders.csv,Order,10451,shipCountry,country,Germany
orders.csv,Order,10451,shipCity,city,Cunewalde
orders.csv,Order,10451,shipPostalCode,postal_code,01307
orders.csv,Order,10452,shipCountry,country,USA
orders.csv,Order,10452,shipRegion,region,ID
orders.csv,Order,10452,shipCity,city,Boise
orders.csv,Order,10452,shipPostalCode,postal_code,83720
orders.csv,Order,10453,shipCountry,country,UK
orders.csv,Order,10453,shipRegion,region,Essex
orders.csv,Order,10453,shipCity,city,Colchester
orders.csv,Order,10453,shipPostalCode,postal_code,CO7 6JX
orders.csv,Order,10454,shipCountry,country,France
orders.csv,Order,10454,shipCity,city,Toulouse
orders.csv,Order,10454,shipPostalCode,postal_code,31000
orders.csv,Order,10455,shipCountry,country,Finland
orders.csv,Order,10455,shipCity,city,Oulu
orders.csv,Order,10455,shipPostalCode,postal_code,90110
orders.csv,Order,10456,shipCountry,country,Germany
orders.csv,Order,10456,shipCity,city,Brandenburg
orders.csv,Order,10456,shipPostalCode,postal_code,14776
orders.csv,Order,10457,shipCountry,country,Germany
orders.csv,Order,10457,shipCity,city,Brandenburg
orders.csv,Order,10457,shipPostalCode,postal_code,14776
orders.csv,Order,10458,shipCountry,country,B-6000
orders.csv,Order,10458,shipRegion,region,Charleroi
orders.csv,Order,10458,shipCity,city,255
orders.csv,Order,10459,shipCountry,country,69004
orders.csv,Order,10459,shipRegion,region,Lyon
orders.csv,Order,10459,shipCity,city,rue du Commerce
orders.csv,Order,10460,shipCountry,country,Sweden
orders.csv,Order,10460,shipCity,city,Bräcke
orders.csv,Order,10460,shipPostalCode,postal_code,S-844 67
orders.csv,Order,10461,shipCountry,country,Venezuela
orders.csv,Order,10461,shipRegion,region,Lara
orders.csv,Order,10461,shipCity,city,Barquisimeto
orders.csv,Order,10461,shipPostalCode,postal_code,3508
orders.csv,Order,10462,shipCountry,country,UK
orders.csv,Order,10462,shipCity,city,London
orders.csv,Order,10462,shipPostalCode,postal_code,WX1 6LT
orders.csv,Order,10463,shipCountry,country,B-6000
orders.csv,Order,10463,shipRegion,region,Charleroi
orders.csv,Order,10463,shipCity,city,255
orders.csv,Order,10464,shipCountry,country,Portugal
orders.csv,Order,10464,shipCity,city,Lisboa
orders.csv,Order,10464,shipPostalCode,postal_code,1675
orders.csv,Order,10465,shipCountry,country,Denmark
orders.csv,Order,10465,shipCity,city,Århus
orders.csv,Order,10465,shipPostalCode,postal_code,8200
orders.csv,Order,10466,shipCountry,country,05432-043
orders.csv,Order,10466,shipRegion,region,Sao Paulo
orders.csv,Order,10466,shipCity,city,23
orders.csv,Order,10466,shipPostalCode,postal_code,SP
orders.csv,Order,10467,shipCountry,country,Italy
orders.csv,Order,10467,shipCity,city,Bergamo
orders.csv,Order,10467,shipPostalCode,postal_code,24100
orders.csv,Order,10468,shipCountry,country,Germany
orders.csv,Order,10468,shipCity,city,Brandenburg
orders.csv,Order,10468,shipPostalCode,postal_code,14776
orders.csv,Order,10469,shipCountry,country,USA
orders.csv,Order,10469,shipRegion,region,WA
orders.csv,Order,10469,shipCity,city,Seattle
orders.csv,Order,10469,shipPostalCode,postal_code,98124
orders.csv,Order,10470,shipCountry,country,13008
orders.csv,Order,10470,shipRegion,region,Marseille
orders.csv,Order,10470,shipCity,city,rue des Bouchers
orders.csv,Order,10471,shipCountry,country,UK
orders.csv,Order,10471,shipCity,city,London
orders.csv,Order,10471,shipPostalCode,postal_code,EC2 5NT
orders.csv,Order,10472,shipCountry,country,UK
orders.csv,Order,10472,shipCity,city,London
orders.csv,Order,10472,shipPostalCode,postal_code,OX15 4NB
orders.csv,Order,10473,shipCountry,country,UK
orders.csv,Order,10473,shipRegion,region,Isle of Wight
orders.csv,Order,10473,shipCity,city,Cowes
orders.csv,Order,10473,shipPostalCode,postal_code,PO31 7PJ
orders.csv,Order,10474,shipCountry,country,Mexico
orders.csv,Order,10474,shipCity,city,México D.F.
orders.csv,Order,10474,shipPostalCode,postal_code,05033
orders.csv,Order,10475,shipCountry,country,B-6000
orders.csv,Order,10475,shipRegion,region,Charleroi
orders.csv,Order,10475,shipCity,city,255
orders.csv,Order,10476,shipCountry,country,Venezuela
orders.csv,Order,10476,shipRegion,region,Táchira
orders.csv,Order,10476,shipCity,city,San Cristóbal
orders.csv,Order,10476,shipPostalCode,postal_code,5022
orders.csv,Order,10477,shipCountry,country,Portugal
orders.csv,Order,10477,shipCity,city,Lisboa
orders.csv,Order,10477,shipPostalCode,postal_code,1756
orders.csv,Order,10478,shipCountry,country,69004
orders.csv,Order,10478,shipRegion,region,Lyon
orders.csv,Order,10478,shipCity,city,rue du Commerce
orders.csv,Order,10479,shipCountry,country,USA
orders.csv,Order,10479,shipRegion,region,NM
orders.csv,Order,10479,shipCity,city,Albuquerque
orders.csv,Order,10479,shipPostalCode,postal_code,87110
orders.csv,Order,10480,shipCountry,country,59000
orders.csv,Order,10480,shipRegion,region,Lille
orders.csv,Order,10480,shipCity,city,chaussée de Tournai
orders.csv,Order,10481,shipCountry,country,02389-890
orders.csv,Order,10481,shipRegion,region,Rio de Janeiro
orders.csv,Order,10481,shipCity,city,267
orders.csv,Order,10481,shipPostalCode,postal_code,RJ
orders.csv,Order,10482,shipCountry,country,USA
orders.csv,Order,10482,shipRegion,region,WA
orders.csv,Order,10482,shipCity,city,Walla Walla
orders.csv,Order,10482,shipPostalCode,postal_code,99362
orders.csv,Order,10483,shipCountry,country,USA
orders.csv,Order,10483,shipRegion,region,WA
orders.csv,Order,10483,shipCity,city,Seattle
orders.csv,Order,10483,shipPostalCode,postal_code,98124
orders.csv,Order,10484,shipCountry,country,UK
orders.csv,Order,10484,shipCity,city,London
orders.csv,Order,10484,shipPostalCode,postal_code,EC2 5NT
orders.csv,Order,10485,shipCountry,country,Venezuela
orders.csv,Order,10485,shipRegion,region,Nueva Esparta
orders.csv,Order,10485,shipCity,city,I. de Margarita
orders.csv,Order,10485,shipPostalCode,postal_code,4980
orders.csv,Order,10486,shipCountry,country,Venezuela
orders.csv,Order,10486,shipRegion,region,Táchira
orders.csv,Order,10486,shipCity,city,San Cristóbal
orders.csv,Order,10486,shipPostalCode,postal_code,5022
orders.csv,Order,10487,shipCountry,country,05487-020
orders.csv,Order,10487,shipRegion,region,Sao Paulo
orders.csv,Order,10487,shipCity,city,891
orders.csv,Order,10487,shipPostalCode,postal_code,SP
orders.csv,Order,10488,shipCountry,country,Germany
orders.csv,Order,10488,shipCity,city,München
orders.csv,Order,10488,shipPostalCode,postal_code,80805
orders.csv,Order,10489,shipCountry,country,Austria
orders.csv,Order,10489,shipCity,city,Salzburg
orders.csv,Order,10489,shipPostalCode,postal_code,5020
orders.csv,Order,10490,shipCountry,country,Venezuela
orders.csv,Order,10490,shipRegion,region,Táchira
orders.csv,Order,10490,shipCity,city,San Cristóbal
orders.csv,Order,10490,shipPostalCode,postal_code,5022
orders.csv,Order,10491,shipCountry,country,Portugal
orders.csv,Order,10491,shipCity,city,Lisboa
orders.csv,Order,10491,shipPostalCode,postal_code,1675
orders.csv,Order,10492,shipCountry,country,Canada
orders.csv,Order,10492,shipRegion,region,BC
orders.csv,Order,10492,shipCity,city,Tsawassen
orders.csv,Order,10492,shipPostalCode,postal_code,T2F 8M4
orders.csv,Order,10493,shipCountry,country,France
orders.csv,Order,10493,shipCity,city,Toulouse
orders.csv,Order,10493,shipPostalCode,postal_code,31000
orders.csv,Order,10494,shipCountry,country,05432-043
orders.csv,Order,10494,shipRegion,region,Sao Paulo
orders.csv,Order,10494,shipCity,city,23
orders.csv,Order,10494,shipPostalCode,postal_code,SP
orders.csv,Order,10495,shipCountry,country,Canada
orders.csv,Order,10495,shipRegion,region,BC
orders.csv,Order,10495,shipCity,city,Vancouver
orders.csv,Order,10495,shipPostalCode,postal_code,V3F 2K1
orders.csv,Order,10496,shipCountry,country,05634-030
orders.csv,Order,10496,shipRegion,region,Sao Paulo
orders.csv,Order,10496,shipCity,city,414
orders.csv,Order,10496,shipPostalCode,postal_code,SP
orders.csv,Order,10497,shipCountry,country,Germany
orders.csv,Order,10497,shipCity,city,Frankfurt a.M.
orders.csv,Order,10497,shipPostalCode,postal_code,60528
orders.csv,Order,10498,shipCountry,country,Venezuela
orders.csv,Order,10498,shipRegion,region,Táchira
orders.csv,Order,10498,shipCity,city,San Cristóbal
orders.csv,Order,10498,shipPostalCode,postal_code,5022
orders.csv,Order,10499,shipCountry,country,Venezuela
orders.csv,Order,10499,shipRegion,region,Lara
orders.csv,Order,10499,shipCity,city,Barquisimeto
orders.csv,Order,10499,shipPostalCode,postal_code,3508
orders.csv,Order,10500,shipCountry,country,France
orders.csv,Order,10500,shipCity,city,Toulouse
orders.csv,Order,10500,shipPostalCode,postal_code,31000
orders.csv,Order,10501,shipCountry,country,Germany
orders.csv,Order,10501,shipCity,city,Mannheim
orders.csv,Order,10501,shipPostalCode,postal_code,68306
orders.csv,Order,10502,shipCountry,country,Mexico
orders.csv,Order,10502,shipCity,city,México D.F.
orders.csv,Order,10502,shipPostalCode,postal_code,05033
orders.csv,Order,10503,shipCountry,country,Ireland
orders.csv,Order,10503,shipRegion,region,Co. Cork
orders.csv,Order,10503,shipCity,city,Cork
orders.csv,Order,10504,shipCountry,country,USA
orders.csv,Order,10504,shipRegion,region,WA
orders.csv,Order,10504,shipCity,city,Seattle
orders.csv,Order,10504,shipPostalCode,postal_code,98124
orders.csv,Order,10505,shipCountry,country,Canada
orders.csv,Order,10505,shipRegion,region,Québec
orders.csv,Order,10505,shipCity,city,Montréal
orders.csv,Order,10505,shipPostalCode,postal_code,H1J 1C3
orders.csv,Order,10506,shipCountry,country,Germany
orders.csv,Order,10506,shipCity,city,Brandenburg
orders.csv,Order,10506,shipPostalCode,postal_code,14776
orders.csv,Order,10507,shipCountry,country,Mexico
orders.csv,Order,10507,shipCity,city,México D.F.
orders.csv,Order,10507,shipPostalCode,postal_code,05023
orders.csv,Order,10508,shipCountry,country,Germany
orders.csv,Order,10508,shipCity,city,Köln
orders.csv,Order,10508,shipPostalCode,postal_code,50739
orders.csv,Order,10509,shipCountry,country,Germany
orders.csv,Order,10509,shipCity,city,Mannheim
orders.csv,Order,10509,shipPostalCode,postal_code,68306
orders.csv,Order,10510,shipCountry,country,USA
orders.csv,Order,10510,shipRegion,region,ID
orders.csv,Order,10510,shipCity,city,Boise
orders.csv,Order,10510,shipPostalCode,postal_code,83720
orders.csv,Order,10511,shipCountry,country,13008
orders.csv,Order,10511,shipRegion,region,Marseille
orders.csv,Order,10511,shipCity,city,rue des Bouchers
orders.csv,Order,10512,shipCountry,country,05442-030
orders.csv,Order,10512,shipRegion,region,Sao Paulo
orders.csv,Order,10512,shipCity,city,92
orders.csv,Order,10512,shipPostalCode,postal_code,SP
orders.csv,Order,10513,shipCountry,country,Germany
orders.csv,Order,10513,shipCity,city,Stuttgart
orders.csv,Order,10513,shipPostalCode,postal_code,70563
orders.csv,Order,10514,shipCountry,country,Austria
orders.csv,Order,10514,shipCity,city,Graz
orders.csv,Order,10514,shipPostalCode,postal_code,8010
orders.csv,Order,10515,shipCountry,country,Germany
orders.csv,Order,10515,shipCity,city,Cunewalde
orders.csv,Order,10515,shipPostalCode,postal_code,01307
orders.csv,Order,10516,shipCountry,country,Ireland
orders.csv,Order,10516,shipRegion,region,Co. Cork
orders.csv,Order,10516,shipCity,city,Cork
orders.csv,Order,10517,shipCountry,country,UK
orders.csv,Order,10517,shipCity,city,London
orders.csv,Order,10517,shipPostalCode,postal_code,SW7 1RZ
orders.csv,Order,10518,shipCountry,country,Mexico
orders.csv,Order,10518,shipCity,city,México D.F.
orders.csv,Order,10518,shipPostalCode,postal_code,05033
orders.csv,Order,10519,shipCountry,country,Switzerland
orders.csv,Order,10519,shipCity,city,Bern
orders.csv,Order,10519,shipPostalCode,postal_code,3012
orders.csv,Order,10520,shipCountry,country,Norway
orders.csv,Order,10520,shipCity,city,Stavern
orders.csv,Order,10520,shipPostalCode,postal_code,4110
orders.csv,Order,10521,shipCountry,country,Argentina
orders.csv,Order,10521,shipCity,city,Buenos Aires
orders.csv,Order,10521,shipPostalCode,postal_code,1010
orders.csv,Order,10522,shipCountry,country,Germany
orders.csv,Order,10522,shipCity,city,Frankfurt a.M.
orders.csv,Order,10522,shipPostalCode,postal_code,60528
orders.csv,Order,10523,shipCountry,country,UK
orders.csv,Order,10523,shipCity,city,London
orders.csv,Order,10523,shipPostalCode,postal_code,OX15 4NB
orders.csv,Order,10524,shipCountry,country,Sweden
orders.csv,Order,10524,shipCity,city,Luleå
orders.csv,Order,10524,shipPostalCode,postal_code,S-958 22
orders.csv,Order,10525,shipCountry,country,13008
orders.csv,Order,10525,shipRegion,region,Marseille
orders.csv,Order,10525,shipCity,city,rue des Bouchers
orders.csv,Order,10526,shipCountry,country,Finland
orders.csv,Order,10526,shipCity,city,Oulu
orders.csv,Order,10526,shipPostalCode,postal_code,90110
orders.csv,Order,10527,shipCountry,country,Germany
orders.csv,Order,10527,shipCity,city,Cunewalde
orders.csv,Order,10527,shipPostalCode,postal_code,01307
orders.csv,Order,10528,shipCountry,country,USA
orders.csv,Order,10528,shipRegion,region,OR
orders.csv,Order,10528,shipCity,city,Eugene
orders.csv,Order,10528,shipPostalCode,postal_code,97403
orders.csv,Order,10529,shipCountry,country,Belgium
orders.csv,Order,10529,shipCity,city,Bruxelles
orders.csv,Order,10529,shipPostalCode,postal_code,B-1180
orders.csv,Order,10530,shipCountry,country,Austria
orders.csv,Order,10530,shipCity,city,Salzburg
orders.csv,Order,10530,shipPostalCode,postal_code,5020
orders.csv,Order,10531,shipCountry,country,Argentina
orders.csv,Order,10531,shipCity,city,Buenos Aires
orders.csv,Order,10531,shipPostalCode,postal_code,1010
orders.csv,Order,10532,shipCountry,country,UK
orders.csv,Order,10532,shipCity,city,London
orders.csv,Order,10532,shipPostalCode,postal_code,WX3 6FW
orders.csv,Order,10533,shipCountry,country,Sweden
orders.csv,Order,10533,shipCity,city,Bräcke
orders.csv,Order,10533,shipPostalCode,postal_code,S-844 67
orders.csv,Order,10534,shipCountry,country,Germany
orders.csv,Order,10534,shipCity,city,Frankfurt a.M.
orders.csv,Order,10534,shipPostalCode,postal_code,60528
orders.csv,Order,10535,shipCountry,country,Mexico
orders.csv,Order,10535,shipCity,city,México D.F.
orders.csv,Order,10535,shipPostalCode,postal_code,05023
orders.csv,Order,10536,shipCountry,country,Germany
orders.csv,Order,10536,shipCity,city,Frankfurt a.M.
orders.csv,Order,10536,shipPostalCode,postal_code,60528
orders.csv,Order,10537,shipCountry,country,Switzerland
orders.csv,Order,10537,shipCity,city,Genève
orders.csv,Order,10537,shipPostalCode,postal_code,1204
orders.csv,Order,10538,shipCountry,country,UK
orders.csv,Order,10538,shipCity,city,London
orders.csv,Order,10538,shipPostalCode,postal_code,EC2 5NT
orders.csv,Order,10539,shipCountry,country,UK
orders.csv,Order,10539,shipCity,city,London
orders.csv,Order,10539,shipPostalCode,postal_code,EC2 5NT
orders.csv,Order,10540,shipCountry,country,Germany
orders.csv,Order,10540,shipCity,city,Cunewalde
orders.csv,Order,10540,shipPostalCode,postal_code,01307
orders.csv,Order,10541,shipCountry,country,05454-876
orders.csv,Order,10541,shipRegion,region,Rio de Janeiro
orders.csv,Order,10541,shipCity,city,67
orders.csv,Order,10541,shipPostalCode,postal_code,RJ
orders.csv,Order,10542,shipCountry,country,Germany
orders.csv,Order,10542,shipCity,city,Brandenburg
orders.csv,Order,10542,shipPostalCode,postal_code,14776
orders.csv,Order,10543,shipCountry,country,Venezuela
orders.csv,Order,10543,shipRegion,region,Lara
orders.csv,Order,10543,shipCity,city,Barquisimeto
orders.csv,Order,10543,shipPostalCode,postal_code,3508
orders.csv,Order,10544,shipCountry,country,USA
orders.csv,Order,10544,shipRegion,region,OR
orders.csv,Order,10544,shipCity,city,Portland
orders.csv,Order,10544,shipPostalCode,postal_code,97219
orders.csv,Order,10545,shipCountry,country,USA
orders.csv,Order,10545,shipRegion,region,WA
orders.csv,Order,10545,shipCity,city,Walla Walla
orders.csv,Order,10545,shipPostalCode,postal_code,99362
orders.csv,Order,10546,shipCountry,country,69004
orders.csv,Order,10546,shipRegion,region,Lyon
orders.csv,Order,10546,shipCity,city,rue du Commerce
orders.csv,Order,10547,shipCountry,country,UK
orders.csv,Order,10547,shipCity,city,London
orders.csv,Order,10547,shipPostalCode,postal_code,OX15 4NB
orders.csv,Order,10548,shipCountry,country,Germany
orders.csv,Order,10548,shipCity,city,Münster
orders.csv,Order,10548,shipPostalCode,postal_code,44087
orders.csv,Order,10549,shipCountry,country,Germany
orders.csv,Order,10549,shipCity,city,Cunewalde
orders.csv,Order,10549,shipPostalCode,postal_code,01307
orders.csv,Order,10550,shipCountry,country,41101
orders.csv,Order,10550,shipRegion,region,Sevilla
orders.csv,Order,10550,shipCity,city,33
orders.csv,Order,10551,shipCountry,country,Portugal
orders.csv,Order,10551,shipCity,city,Lisboa
orders.csv,Order,10551,shipPostalCode,postal_code,1675
orders.csv,Order,10552,shipCountry,country,Venezuela
orders.csv,Order,10552,shipRegion,region,Táchira
orders.csv,Order,10552,shipCity,city,San Cristóbal
orders.csv,Order,10552,shipPostalCode,postal_code,5022
orders.csv,Order,10553,shipCountry,country,Finland
orders.csv,Order,10553,shipCity,city,Oulu
orders.csv,Order,10553,shipPostalCode,postal_code,90110
orders.csv,Order,10554,shipCountry,country,Germany
orders.csv,Order,10554,shipCity,city,Köln
orders.csv,Order,10554,shipPostalCode,postal_code,50739
orders.csv,Order,10555,shipCountry,country,USA
orders.csv,Order,10555,shipRegion,region,ID
orders.csv,Order,10555,shipCity,city,Boise
orders.csv,Order,10555,shipPostalCode,postal_code,83720
orders.csv,Order,10556,shipCountry,country,Denmark
orders.csv,Order,10556,shipCity,city,Kobenhavn
orders.csv,Order,10556,shipPostalCode,postal_code,1734
orders.csv,Order,10557,shipCountry,country,Germany
orders.csv,Order,10557,shipCity,city,Frankfurt a.M.
orders.csv,Order,10557,shipPostalCode,postal_code,60528
orders.csv,Order,10558,shipCountry,country,UK
orders.csv,Order,10558,shipRegion,region,Essex
orders.csv,Order,10558,shipCity,city,Colchester
orders.csv,Order,10558,shipPostalCode,postal_code,CO7 6JX
orders.csv,Order,10559,shipCountry,country,67000
orders.csv,Order,10559,shipRegion,region,Strasbourg
orders.csv,Order,10559,shipCity,city,place Kléber
orders.csv,Order,10560,shipCountry,country,Germany
orders.csv,Order,10560,shipCity,city,München
orders.csv,Order,10560,shipPostalCode,postal_code,80805
orders.csv,Order,10561,shipCountry,country,Sweden
orders.csv,Order,10561,shipCity,city,Bräcke
orders.csv,Order,10561,shipPostalCode,postal_code,S-844 67
orders.csv,Order,10562,shipCountry,country,Italy
orders.csv,Order,10562,shipCity,city,Reggio Emilia
orders.csv,Order,10562,shipPostalCode,postal_code,42100
orders.csv,Order,10563,shipCountry,country,02389-890
orders.csv,Order,10563,shipRegion,region,Rio de Janeiro
orders.csv,Order,10563,shipCity,city,267
orders.csv,Order,10563,shipPostalCode,postal_code,RJ
orders.csv,Order,10564,shipCountry,country,USA
orders.csv,Order,10564,shipRegion,region,NM
orders.csv,Order,10564,shipCity,city,Albuquerque
orders.csv,Order,10564,shipPostalCode,postal_code,87110
orders.csv,Order,10565,shipCountry,country,Canada
orders.csv,Order,10565,shipRegion,region,Québec
orders.csv,Order,10565,shipCity,city,Montréal
orders.csv,Order,10565,shipPostalCode,postal_code,H1J 1C3
orders.csv,Order,10566,shipCountry,country,67000
orders.csv,Order,10566,shipRegion,region,Strasbourg
orders.csv,Order,10566,shipCity,city,place Kléber
orders.csv,Order,10567,shipCountry,country,Ireland
orders.csv,Order,10567,shipRegion,region,Co. Cork
orders.csv,Order,10567,shipCity,city,Cork
orders.csv,Order,10568,shipCountry,country,8022
orders.csv,Order,10568,shipRegion,region,Barcelona
orders.csv,Order,10568,shipCity,city,23
orders.csv,Order,10569,shipCountry,country,USA
orders.csv,Order,10569,shipRegion,region,NM
orders.csv,Order,10569,shipCity,city,Albuquerque
orders.csv,Order,10569,shipPostalCode,postal_code,87110
orders.csv,Order,10570,shipCountry,country,Canada
orders.csv,Order,10570,shipRegion,region,Québec
orders.csv,Order,10570,shipCity,city,Montréal
orders.csv,Order,10570,shipPostalCode,postal_code,H1J 1C3
orders.csv,Order,10571,shipCountry,country,Austria
orders.csv,Order,10571,shipCity,city,Graz
orders.csv,Order,10571,shipPostalCode,postal_code,8010
orders.csv,Order,10572,shipCountry,country,Sweden
orders.csv,Order,10572,shipCity,city,Luleå
orders.csv,Order,10572,shipPostalCode,postal_code,S-958 22
orders.csv,Order,10573,shipCountry,country,Mexico
orders.csv,Order,10573,shipCity,city,México D.F.
orders.csv,Order,10573,shipPostalCode,postal_code,05023
orders.csv,Order,10574,shipCountry,country,USA
orders.csv,Order,10574,shipRegion,region,WA
orders.csv,Order,10574,shipCity,city,Kirkland
orders.csv,Order,10574,shipPostalCode,postal_code,98034
orders.csv,Order,10575,shipCountry,country,Germany
orders.csv,Order,10575,shipCity,city,Leipzig
orders.csv,Order,10575,shipPostalCode,postal_code,04179
orders.csv,Order,10576,shipCountry,country,Mexico
orders.csv,Order,10576,shipCity,city,México D.F.
orders.csv,Order,10576,shipPostalCode,postal_code,05033
orders.csv,Order,10577,shipCountry,country,USA
orders.csv,Order,10577,shipRegion,region,WA
orders.csv,Order,10577,shipCity,city,Kirkland
orders.csv,Order,10577,shipPostalCode,postal_code,98034
orders.csv,Order,10578,shipCountry,country,UK
orders.csv,Order,10578,shipCity,city,London
orders.csv,Order,10578,shipPostalCode,postal_code,EC2 5NT
orders.csv,Order,10579,shipCountry,country,USA
orders.csv,Order,10579,shipRegion,region,CA
orders.csv,Order,10579,shipCity,city,San Francisco
orders.csv,Order,10579,shipPostalCode,postal_code,94117
orders.csv,Order,10580,shipCountry,country,Germany
orders.csv,Order,10580,shipCity,city,Köln
orders.csv,Order,10580,shipPostalCode,postal_code,50739
orders.csv,Order,10581,shipCountry,country,05442-030
orders.csv,Order,10581,shipRegion,region,Sao Paulo
orders.csv,Order,10581,shipCity,city,92
orders.csv,Order,10581,shipPostalCode,postal_code,SP
orders.csv,Order,10582,shipCountry,country,Germany
orders.csv,Order,10582,shipCity,city,Mannheim
orders.csv,Order,10582,shipPostalCode,postal_code,68306
orders.csv,Order,10583,shipCountry,country,Finland
orders.csv,Order,10583,shipCity,city,Oulu
orders.csv,Order,10583,shipPostalCode,postal_code,90110
orders.csv,Order,10584,shipCountry,country,67000
orders.csv,Order,10584,shipRegion,region,Strasbourg
orders.csv,Order,10584,shipCity,city,place Kléber
orders.csv,Order,10585,shipCountry,country,08737-363
orders.csv,Order,10585,shipRegion,region,Resende
orders.csv,Order,10585,shipCity,city,12
orders.csv,Order,10585,shipPostalCode,postal_code,SP
orders.csv,Order,10586,shipCountry,country,Italy
orders.csv,Order,10586,shipCity,city,Reggio Emilia
orders.csv,Order,10586,shipPostalCode,postal_code,42100
orders.csv,Order,10587,shipCountry,country,02389-673
orders.csv,Order,10587,shipRegion,region,Rio de Janeiro
orders.csv,Order,10587,shipCity,city,12
orders.csv,Order,10587,shipPostalCode,postal_code,RJ
orders.csv,Order,10588,shipCountry,country,Germany
orders.csv,Order,10588,shipCity,city,Cunewalde
orders.csv,Order,10588,shipPostalCode,postal_code,01307
orders.csv,Order,10589,shipCountry,country,USA
orders.csv,Order,10589,shipRegion,region,OR
orders.csv,Order,10589,shipCity,city,Eugene
orders.csv,Order,10589,shipPostalCode,postal_code,97403
orders.csv,Order,10590,shipCountry,country,Canada
orders.csv,Order,10590,shipRegion,region,Québec
orders.csv,Order,10590,shipCity,city,Montréal
orders.csv,Order,10590,shipPostalCode,postal_code,H1J 1C3
orders.csv,Order,10591,shipCountry,country,Denmark
orders.csv,Order,10591,shipCity,city,Århus
orders.csv,Order,10591,shipPostalCode,postal_code,8200
orders.csv,Order,10592,shipCountry,country,Germany
orders.csv,Order,10592,shipCity,city,Frankfurt a.M.
orders.csv,Order,10592,shipPostalCode,postal_code,60528
orders.csv,Order,10593,shipCountry,country,Germany
orders.csv,Order,10593,shipCity,city,Frankfurt a.M.
orders.csv,Order,10593,shipPostalCode,postal_code,60528
orders.csv,Order,10594,shipCountry,country,USA
orders.csv,Order,10594,shipRegion,region,AK
orders.csv,Order,10594,shipCity,city,Anchorage
orders.csv,Order,10594,shipPostalCode,postal_code,99508
orders.csv,Order,10595,shipCountry,country,Austria
orders.csv,Order,10595,shipCity,city,Graz
orders.csv,Order,10595,shipPostalCode,postal_code,8010
orders.csv,Order,10596,shipCountry,country,USA
orders.csv,Order,10596,shipRegion,region,WA
orders.csv,Order,10596,shipCity,city,Seattle
orders.csv,Order,10596,shipPostalCode,postal_code,98124
orders.csv,Order,10597,shipCountry,country,Austria
orders.csv,Order,10597,shipCity,city,Salzburg
orders.csv,Order,10597,shipPostalCode,postal_code,5020
orders.csv,Order,10598,shipCountry,country,USA
orders.csv,Order,10598,shipRegion,region,NM
orders.csv,Order,10598,shipCity,city,Albuquerque
orders.csv,Order,10598,shipPostalCode,postal_code,87110
orders.csv,Order,10599,shipCountry,country,UK
orders.csv,Order,10599,shipCity,city,London
orders.csv,Order,10599,shipPostalCode,postal_code,EC2 5NT
orders.csv,Order,10600,shipCountry,country,USA
orders.csv,Order,10600,shipRegion,region,OR
orders.csv,Order,10600,shipCity,city,Elgin
orders.csv,Order,10600,shipPostalCode,postal_code,97827
orders.csv,Order,10601,shipCountry,country,Venezuela
orders.csv,Order,10601,shipRegion,region,Táchira
orders.csv,Order,10601,shipCity,city,San Cristóbal
orders.csv,Order,10601,shipPostalCode,postal_code,5022
orders.csv,Order,10602,shipCountry,country,Denmark
orders.csv,Order,10602,shipCity,city,Århus
orders.csv,Order,10602,shipPostalCode,postal_code,8200
orders.csv,Order,10603,shipCountry,country,USA
orders.csv,Order,10603,shipRegion,region,ID
orders.csv,Order,10603,shipCity,city,Boise
orders.csv,Order,10603,shipPostalCode,postal_code,83720
orders.csv,Order,10604,shipCountry,country,Portugal
orders.csv,Order,10604,shipCity,city,Lisboa
orders.csv,Order,10604,shipPostalCode,postal_code,1675
orders.csv,Order,10605,shipCountry,country,Canada
orders.csv,Order,10605,shipRegion,region,Québec
orders.csv,Order,10605,shipCity,city,Montréal
orders.csv,Order,10605,shipPostalCode,postal_code,H1J 1C3
orders.csv,Order,10606,shipCountry,country,05634-030
orders.csv,Order,10606,shipRegion,region,Sao Paulo
orders.csv,Order,10606,shipCity,city,414
orders.csv,Order,10606,shipPostalCode,postal_code,SP
orders.csv,Order,10607,shipCountry,country,USA
orders.csv,Order,10607,shipRegion,region,ID
orders.csv,Order,10607,shipCity,city,Boise
orders.csv,Order,10607,shipPostalCode,postal_code,83720
orders.csv,Order,10608,shipCountry,country,Germany
orders.csv,Order,10608,shipCity,city,Münster
orders.csv,Order,10608,shipPostalCode,postal_code,44087
orders.csv,Order,10609,shipCountry,country,44000
orders.csv,Order,10609,shipRegion,region,Nantes
orders.csv,Order,10609,shipCity,city,rue des Cinquante Otages
orders.csv,Order,10610,shipCountry,country,France
orders.csv,Order,10610,shipCity,city,Toulouse
orders.csv,Order,10610,shipPostalCode,postal_code,31000
